position_grid,position_final,dr_position_champ,dr_points,milliseconds,fastestLapTime,ct_points,ct_position,ct_wins,dr_wins,pt_stop,pt_dur_milliseconds,run_win,status
14,7,7,6.0,\N,1:18.872,10.0,7,0,0,3,26458.0,0,+1 Lap
15,8,8,4.0,\N,1:17.857,50.0,4,0,0,3,26066.0,0,+1 Lap
11,9,9,2.0,\N,1:18.584,2.0,9,0,0,3,25798.0,0,+1 Lap
16,10,10,1.0,\N,1:18.832,7.0,8,0,0,3,25559.0,0,+1 Lap
20,13,13,0.0,\N,1:23.419,0.0,11,0,0,6,31792.333333333332,0,+1 Lap
22,14,14,0.0,\N,1:23.116,0.0,11,0,0,3,29327.5,0,+1 Lap
23,15,15,0.0,\N,1:22.495,0.0,12,0,0,15,24909.4,0,+1 Lap
21,16,16,0.0,\N,1:24.590,0.0,12,0,0,3,24752.0,0,+1 Lap
18,17,17,0.0,\N,1:22.233,0.0,10,0,0,6,33385.333333333336,0,+1 Lap
8,17,17,0.0,\N,1:44.578,58.0,5,0,0,6,24344.666666666668,0,+1 Lap
18,8,8,4.0,\N,1:43.579,16.0,7,0,0,3,21247.0,0,+1 Lap
17,13,13,0.0,\N,1:44.103,16.0,7,0,0,6,20925.333333333332,0,+1 Lap
10,9,9,2.0,\N,1:43.526,12.0,8,0,0,6,20666.0,0,+1 Lap
12,14,14,0.0,\N,1:43.851,12.0,8,0,0,6,20818.0,0,+1 Lap
9,10,10,1.0,\N,1:43.901,61.0,4,0,0,6,21957.0,0,+1 Lap
11,15,15,0.0,\N,1:43.151,61.0,4,0,0,6,21459.0,0,+1 Lap
16,11,11,0.0,\N,1:43.949,27.0,6,0,0,1,21939.0,0,+1 Lap
14,16,16,0.0,\N,1:43.517,27.0,6,0,0,3,22018.5,0,+1 Lap
13,12,12,0.0,\N,1:44.131,4.0,9,0,0,6,21237.0,0,+1 Lap
15,18,18,0.0,\N,1:43.134,4.0,9,0,0,6,21532.0,0,+1 Lap
6,15,15,0.0,\N,1:37.936,12.0,8,0,0,6,34458.0,0,+1 Lap
15,13,13,0.0,\N,1:36.733,4.0,9,0,0,3,24907.5,0,+1 Lap
7,14,14,0.0,\N,1:37.036,4.0,9,0,0,6,24793.0,0,+1 Lap
12,13,13,0.0,\N,1:36.715,20.0,7,0,0,3,23105.5,0,+1 Lap
6,7,7,6.0,\N,1:36.181,78.0,4,0,0,6,20456.666666666668,0,+1 Lap
10,8,8,4.0,\N,1:35.628,78.0,4,0,0,6,20332.333333333332,0,+1 Lap
17,9,9,2.0,\N,1:36.659,35.0,6,0,0,3,21074.5,0,+1 Lap
15,11,11,0.0,\N,1:37.033,35.0,6,0,0,3,24446.0,0,+1 Lap
9,10,10,1.0,\N,1:36.186,66.0,5,0,0,3,21010.5,0,+1 Lap
16,12,12,0.0,\N,1:37.415,17.0,8,0,0,3,21375.5,0,+1 Lap
24,15,15,0.0,\N,1:37.863,17.0,8,0,0,3,24127.5,0,+1 Lap
13,14,14,0.0,\N,1:37.568,4.0,9,0,0,3,21329.0,0,+1 Lap
11,7,7,6.0,\N,1:25.935,26.0,7,0,0,6,21332.666666666668,0,+1 Lap
23,8,8,4.0,\N,1:25.977,22.0,8,0,0,6,21389.666666666668,0,+1 Lap
16,10,10,1.0,\N,1:26.025,22.0,8,0,0,6,22543.666666666668,0,+1 Lap
7,9,9,2.0,\N,1:24.857,80.0,4,0,0,10,21128.25,0,+1 Lap
13,11,11,0.0,\N,1:24.664,35.0,6,0,0,6,22611.666666666668,0,+1 Lap
12,12,12,0.0,\N,1:24.664,66.0,5,0,0,10,23172.0,0,+1 Lap
14,16,16,0.0,\N,1:50.424,5.0,9,0,0,6,30349.666666666668,0,+1 Lap
18,14,14,0.0,\N,1:54.571,0.0,10,0,0,3,21821.5,0,+1 Lap
16,15,15,0.0,\N,1:54.051,0.0,10,0,0,6,24284.666666666668,0,+1 Lap
20,17,17,0.0,\N,1:56.319,0.0,12,0,0,3,22526.5,0,+1 Lap
19,18,18,0.0,\N,1:56.540,0.0,12,0,0,10,23732.75,0,+1 Lap
22,19,19,0.0,\N,1:58.061,0.0,11,0,0,3,26362.5,0,+1 Lap
18,7,7,6.0,\N,1:28.357,29.0,8,0,0,3,22133.5,0,+1 Lap
16,10,10,1.0,\N,1:28.202,29.0,8,0,0,3,24160.0,0,+1 Lap
11,8,8,4.0,\N,1:28.054,36.0,6,0,0,3,22469.5,0,+1 Lap
10,9,9,2.0,\N,1:26.895,70.0,5,0,0,6,22650.666666666668,0,+1 Lap
14,11,11,0.0,\N,1:28.934,5.0,9,0,0,3,22838.5,0,+1 Lap
13,12,12,0.0,\N,1:28.377,5.0,9,0,0,3,26285.5,0,+1 Lap
6,9,9,2.0,\N,1:52.550,268.0,3,1,0,10,31025.5,0,+1 Lap
9,8,8,4.0,\N,1:54.564,48.0,6,0,0,3,32068.0,0,+1 Lap
7,7,7,6.0,\N,1:54.383,114.0,4,0,0,6,29742.333333333332,0,+1 Lap
11,10,10,1.0,\N,1:54.615,36.0,7,0,0,3,32077.0,0,+1 Lap
13,11,11,0.0,\N,1:53.198,5.0,9,0,0,6,30517.333333333332,0,+1 Lap
12,13,13,0.0,\N,1:55.235,5.0,9,0,0,3,30500.0,0,+1 Lap
14,12,12,0.0,\N,1:52.197,29.0,8,0,0,6,32320.0,0,+1 Lap
15,13,13,0.0,\N,1:42.549,72.0,5,0,0,3,21528.0,0,+1 Lap
19,14,14,0.0,\N,1:42.456,0.0,10,0,0,3,22310.0,0,+1 Lap
20,17,17,0.0,\N,1:43.009,0.0,10,0,0,3,22646.0,0,+1 Lap
14,15,15,0.0,\N,1:42.080,40.0,7,0,0,6,22891.0,0,+1 Lap
17,16,16,0.0,\N,1:42.425,40.0,7,0,0,6,21527.0,0,+1 Lap
21,18,18,0.0,\N,1:44.536,0.0,12,0,0,3,22507.0,0,+1 Lap
22,20,20,0.0,\N,1:44.746,0.0,12,0,0,3,24658.5,0,+1 Lap
24,19,19,0.0,\N,1:44.870,0.0,11,0,0,3,22655.5,0,+1 Lap
10,8,8,4.0,\N,1:29.239,41.0,8,0,0,3,22970.0,0,+1 Lap
8,9,9,2.0,\N,1:29.289,51.0,6,0,0,3,21700.5,0,+1 Lap
12,13,13,0.0,\N,1:28.679,51.0,6,0,0,6,22219.666666666668,0,+1 Lap
20,10,10,1.0,\N,1:29.345,41.0,7,0,0,3,23732.5,0,+1 Lap
16,11,11,0.0,\N,1:29.289,72.0,5,0,0,3,24828.0,0,+1 Lap
14,12,12,0.0,\N,1:29.310,72.0,5,0,0,3,21933.5,0,+1 Lap
16,10,10,1.0,\N,1:43.521,42.0,7,0,0,3,21470.5,0,+1 Lap
11,11,11,0.0,\N,1:44.566,42.0,7,0,0,3,22316.5,0,+1 Lap
23,14,14,0.0,\N,1:44.628,5.0,9,0,0,3,16549.0,0,+1 Lap
12,13,13,0.0,\N,1:43.673,72.0,5,0,0,3,20353.0,0,+1 Lap
14,16,16,0.0,\N,1:46.150,72.0,5,0,0,6,18057.0,0,+1 Lap
15,15,15,0.0,\N,1:44.093,41.0,8,0,0,3,32468.5,0,+1 Lap
17,17,17,0.0,\N,1:46.610,0.0,10,0,0,3,20899.0,0,+1 Lap
8,6,6,8.0,\N,1:17.161,69.0,6,0,0,6,21045.0,0,+1 Lap
11,8,8,4.0,\N,1:17.452,69.0,6,0,0,3,21256.0,0,+1 Lap
6,7,7,6.0,\N,1:17.207,165.0,4,0,0,3,20715.5,0,+1 Lap
10,15,15,0.0,\N,1:16.681,165.0,4,0,0,6,22545.333333333332,0,+1 Lap
16,9,9,2.0,\N,1:17.644,44.0,7,0,0,3,23174.0,0,+1 Lap
17,13,13,0.0,\N,1:17.780,44.0,7,0,0,3,21779.0,0,+1 Lap
15,10,10,1.0,\N,1:17.011,73.0,5,0,0,6,22017.333333333332,0,+1 Lap
13,11,11,0.0,\N,1:17.162,41.0,8,0,0,3,22314.0,0,+1 Lap
14,12,12,0.0,\N,1:17.428,41.0,8,0,0,3,22439.0,0,+1 Lap
12,14,14,0.0,\N,1:16.684,5.0,9,0,0,6,21921.666666666668,0,+1 Lap
20,14,14,0.0,\N,1:34.253,0.0,10,0,0,3,25684.0,0,+1 Lap
19,16,16,0.0,\N,1:43.513,0.0,11,0,0,6,28137.333333333332,0,+1 Lap
24,18,18,0.0,\N,1:43.803,0.0,11,0,0,10,28922.75,0,+1 Lap
20,17,17,0.0,\N,1:44.757,0.0,10,0,0,6,25382.0,0,+1 Lap
19,18,18,0.0,\N,1:42.385,0.0,11,0,0,3,21929.0,0,+1 Lap
20,19,19,0.0,\N,1:42.748,0.0,10,0,0,3,21421.0,0,+1 Lap
21,20,20,0.0,\N,1:42.621,0.0,10,0,0,6,19955.333333333332,0,+1 Lap
22,21,21,0.0,\N,1:43.610,0.0,12,0,0,3,23561.0,0,+1 Lap
6,15,15,0.0,\N,1:37.903,6.0,9,0,0,6,23539.666666666668,0,+1 Lap
18,16,16,0.0,\N,1:38.305,0.0,11,0,0,6,23333.0,0,+1 Lap
16,17,17,0.0,\N,1:38.441,0.0,11,0,0,10,23795.5,0,+1 Lap
16,15,15,0.0,\N,1:28.448,63.0,4,1,0,10,18933.25,0,+1 Lap
11,11,11,0.0,\N,1:27.857,109.0,1,1,0,6,21704.0,0,+1 Lap
13,10,10,1.0,\N,1:28.912,18.0,8,0,0,6,20531.333333333332,0,+1 Lap
12,14,14,0.0,\N,1:28.313,18.0,8,0,0,6,20511.333333333332,0,+1 Lap
14,12,12,0.0,\N,1:28.308,6.0,9,0,0,6,21164.333333333332,0,+1 Lap
15,13,13,0.0,\N,1:28.587,6.0,9,0,0,6,20424.666666666668,0,+1 Lap
19,16,16,0.0,\N,1:28.715,0.0,11,0,0,6,21710.333333333332,0,+1 Lap
18,17,17,0.0,\N,1:28.773,0.0,11,0,0,6,23248.333333333332,0,+1 Lap
16,12,12,0.0,\N,1:19.013,6.0,9,0,0,3,26110.0,0,+1 Lap
17,13,13,0.0,\N,1:19.305,0.0,10,0,0,3,28679.5,0,+1 Lap
19,14,14,0.0,\N,1:19.637,0.0,11,0,0,3,31035.0,0,+1 Lap
10,16,16,0.0,\N,1:17.843,133.0,2,2,1,6,21652.0,0,+1 Lap
16,17,17,0.0,\N,1:17.817,44.0,7,1,0,1,22781.0,0,+1 Lap
19,15,15,0.0,\N,1:17.875,6.0,9,0,0,6,20027.333333333332,0,+1 Lap
17,18,18,0.0,\N,1:18.128,0.0,10,0,0,3,21718.5,0,+1 Lap
18,19,19,0.0,\N,1:18.093,0.0,10,0,0,3,21645.5,0,+1 Lap
13,16,16,0.0,\N,1:44.431,122.0,4,2,0,10,25035.25,0,+1 Lap
21,17,17,0.0,\N,1:46.799,0.0,12,0,0,3,23126.0,0,+1 Lap
22,18,18,0.0,\N,1:46.388,0.0,12,0,0,6,21360.0,0,+1 Lap
7,16,16,0.0,\N,1:37.515,47.0,7,1,1,3,29349.0,0,+1 Lap
19,17,17,0.0,\N,1:38.050,0.0,10,0,0,3,26315.0,0,+1 Lap
20,18,18,0.0,\N,1:37.422,0.0,11,0,0,3,25703.0,0,+1 Lap
24,19,19,0.0,\N,1:38.008,0.0,11,0,0,3,26238.5,0,+1 Lap
19,18,18,0.0,\N,1:20.013,159.0,4,0,0,6,25299.0,0,+1 Lap
5,15,15,0.0,\N,1:19.607,47.0,7,1,1,6,18980.333333333332,0,+1 Lap
14,17,17,0.0,\N,1:19.894,47.0,7,1,0,6,28359.0,0,+1 Lap
18,16,16,0.0,\N,1:19.997,0.0,10,0,0,6,18826.333333333332,0,+1 Lap
18,15,15,0.0,\N,1:26.508,6.0,9,0,0,6,20055.666666666668,0,+1 Lap
16,16,16,0.0,\N,1:26.061,6.0,9,0,0,10,19866.25,0,+1 Lap
19,17,17,0.0,\N,1:26.595,0.0,10,0,0,6,21067.333333333332,0,+1 Lap
19,14,14,0.0,\N,1:56.741,0.0,10,0,0,3,23576.0,0,+1 Lap
18,17,17,0.0,\N,1:56.475,0.0,10,0,0,3,37068.5,0,+1 Lap
20,15,15,0.0,\N,1:56.956,0.0,11,0,0,3,21561.5,0,+1 Lap
22,16,16,0.0,\N,1:57.939,0.0,11,0,0,1,21611.0,0,+1 Lap
21,18,18,0.0,\N,1:57.315,0.0,12,0,0,6,25399.333333333332,0,+1 Lap
17,14,14,0.0,\N,1:29.399,0.0,10,0,0,3,22323.5,0,+1 Lap
18,15,15,0.0,\N,1:29.066,0.0,10,0,0,3,22496.5,0,+1 Lap
20,16,16,0.0,\N,1:29.753,0.0,11,0,0,3,23042.5,0,+1 Lap
19,17,17,0.0,\N,1:29.888,0.0,11,0,0,3,25664.0,0,+1 Lap
23,18,18,0.0,\N,1:30.398,0.0,12,0,0,1,23488.0,0,+1 Lap
21,19,19,0.0,\N,1:31.086,0.0,12,0,0,1,31745.0,0,+1 Lap
24,17,17,0.0,\N,1:57.671,0.0,12,0,0,6,36589.333333333336,0,+1 Lap
17,15,15,0.0,\N,1:38.043,0.0,11,0,0,3,22747.0,0,+1 Lap
22,17,17,0.0,\N,1:38.344,0.0,11,0,0,6,18995.0,0,+1 Lap
18,16,16,0.0,\N,1:38.756,0.0,10,0,0,3,21091.0,0,+1 Lap
20,18,18,0.0,\N,1:39.351,0.0,12,0,0,3,24387.0,0,+1 Lap
18,16,16,0.0,\N,1:45.013,0.0,11,0,0,3,21929.5,0,+1 Lap
19,17,17,0.0,\N,1:44.955,0.0,11,0,0,3,21692.5,0,+1 Lap
20,18,18,0.0,\N,1:45.236,0.0,10,0,0,3,21414.0,0,+1 Lap
9,16,16,0.0,\N,1:30.067,59.0,8,1,1,3,25028.0,0,+1 Lap
18,15,15,0.0,\N,1:30.091,21.0,9,0,0,3,23377.5,0,+1 Lap
19,17,17,0.0,\N,1:31.163,0.0,11,0,0,1,22445.0,0,+1 Lap
20,18,18,0.0,\N,1:30.786,0.0,11,0,0,1,22967.0,0,+1 Lap
24,19,19,0.0,\N,1:31.366,0.0,10,0,0,1,22692.0,0,+1 Lap
13,15,15,0.0,\N,1:40.594,99.0,7,0,0,3,22471.0,0,+1 Lap
16,14,14,0.0,\N,1:40.315,124.0,6,0,0,1,24079.0,0,+1 Lap
5,16,16,0.0,\N,1:40.923,136.0,5,1,0,3,21780.0,0,+1 Lap
21,17,17,0.0,\N,1:42.824,0.0,11,0,0,1,22762.0,0,+1 Lap
22,18,18,0.0,\N,1:43.072,0.0,11,0,0,1,22713.0,0,+1 Lap
19,19,19,0.0,\N,1:43.324,0.0,10,0,0,1,23092.0,0,+1 Lap
9,15,15,0.0,\N,1:20.266,142.0,5,1,1,10,25213.5,0,+1 Lap
15,13,13,0.0,\N,1:19.308,26.0,9,0,0,15,22072.0,0,+1 Lap
8,10,10,1.0,\N,1:19.444,303.0,4,1,1,6,25527.0,0,+1 Lap
19,11,11,0.0,\N,1:20.528,0.0,10,0,0,6,24395.0,0,+1 Lap
20,14,14,0.0,\N,1:19.256,0.0,10,0,0,15,25858.4,0,+1 Lap
22,12,12,0.0,\N,1:20.310,0.0,11,0,0,6,23418.333333333332,0,+1 Lap
21,16,16,0.0,\N,1:19.686,0.0,11,0,0,10,23263.25,0,+1 Lap
18,13,13,0.0,\N,1:31.415,0.0,8,0,0,3,22315.5,0,+1 Lap
16,14,14,0.0,\N,1:30.652,0.0,9,0,0,6,23601.0,0,+1 Lap
19,15,15,0.0,\N,1:30.454,0.0,10,0,0,6,23142.333333333332,0,+1 Lap
14,12,12,0.0,\N,1:40.929,4.0,6,0,0,10,22977.0,0,+1 Lap
19,13,13,0.0,\N,1:42.423,0.0,10,0,0,10,23663.25,0,+1 Lap
20,14,14,0.0,\N,1:42.942,0.0,11,0,0,10,29165.0,0,+1 Lap
22,15,15,0.0,\N,1:43.157,0.0,11,0,0,10,23455.0,0,+1 Lap
18,15,15,0.0,\N,1:41.537,0.0,10,0,0,6,22185.333333333332,0,+1 Lap
19,17,17,0.0,\N,1:41.978,0.0,10,0,0,6,23768.333333333332,0,+1 Lap
20,16,16,0.0,\N,1:41.997,0.0,11,0,0,6,21580.666666666668,0,+1 Lap
21,18,18,0.0,\N,1:42.357,0.0,11,0,0,6,20905.0,0,+1 Lap
22,18,18,0.0,\N,1:38.202,5.0,8,0,0,10,23695.75,0,+1 Lap
